TimeStamp,Events,CH1-410,CH1-470,z
244493.1,,161.918,149.06,3.5707246486140405
244593.096,,166.387,149.33,3.0954048038295774
244693.092,,163.04,146.655,2.872990045694481
244793.087,,166.407,147.267,2.611601283258073
244893.088,,165.951,147.766,2.786445231254267
244993.087,,169.75,148.484,2.497709228731017
245093.081,,166.157,144.897,2.090356924297843
245193.077,,166.505,147.018,2.5497320235265266
245293.075,,165.861,143.832,1.8797605290541515
245393.076,,164.936,144.43,2.1346864917295814
245493.075,,164.263,143.549,2.010896827981317
245593.069,,164.687,143.413,1.9296934046575172
245693.066,,165.532,142.55,1.626359901412384
245793.066,,166.182,141.535,1.310847404785415
245893.061,,167.383,141.582,1.1786558297593523
245993.057,,166.746,140.773,1.0674527923123718
246093.06,,166.897,140.477,0.9816253647754822
246193.055,,166.772,138.061,0.430092747145152
246293.048,,164.335,135.436,0.10925941258012783
246393.052,,165.474,138.679,0.7370123016501061
246493.048,,167.968,132.034,-1.1272440810989044
246593.046,,166.546,136.543,0.10861622344691481
246693.041,,167.687,135.23,-0.33651010429872047
246793.039,,167.024,137.79,0.34859906699678517
246893.034,,166.577,139.444,0.7942541716644498
246993.036,,167.044,137.865,0.3680980640890561
247093.033,,161.338,138.665,1.249380350597505
247193.027,,165.349,136.52,0.260906356587103
247293.026,,162.495,135.682,0.41126478844112935
247393.023,,162.017,131.322,-0.5552277709726129
247493.024,,161.705,135.692,0.5135125395114155
247593.021,,165.293,132.629,-0.6398826296315221
247693.018,,162.784,132.533,-0.35660568940784715
247793.015,,165.889,135.381,-0.05988296919668262
247893.012,,165.714,136.335,0.18802679986580131
247993.007,,164.506,132.611,-0.5403589332087422
248093.003,,157.2,135.453,1.0153722979129094
248193.0,,163.455,132.756,-0.3747462949210834
248292.999,,159.692,131.939,-0.10940624520888918
248392.991,,159.878,129.075,-0.8040912652433079
248492.993,,160.078,132.567,-0.004059357682871042
248592.986,,163.986,133.006,-0.37172121053670387
248692.984,,163.679,130.126,-1.0104907816374709
248792.978,,167.209,133.158,-0.7219137673824293
248892.975,,166.033,134.218,-0.3278723945816375
248992.973,,166.983,132.295,-0.89351683320872
249092.975,,163.335,128.857,-1.2591791562470305
249192.971,,162.144,130.186,-0.7999938876251763
249292.966,,162.278,129.789,-0.9075806756873509
249392.964,,160.814,129.069,-0.8977490061542912
249492.957,,159.942,129.674,-0.6476412123622328
249592.958,,157.75,132.437,0.27033816748866774
249692.949,,161.665,132.868,-0.10006781145795027
249792.952,,160.826,133.467,0.14462881740351374
249892.949,,161.527,132.56,-0.15168075358834543
249992.944,,161.972,133.457,0.007722832984041461
250092.936,,163.411,132.858,-0.3054230017586585
250192.934,,162.223,132.038,-0.35255856579196454
250292.935,,162.664,132.007,-0.41115608066019527
250392.927,,161.979,131.653,-0.40947883444714517
250492.926,,161.766,130.213,-0.7206264388124406
250592.926,,162.376,129.763,-0.8983342704569627
250692.916,,161.729,129.515,-0.8763052473301697
250792.919,,161.748,128.863,-1.0300224938985088
250892.913,,162.701,128.131,-1.315651998881504
250992.912,,160.038,127.163,-1.2190678434066413
251092.906,,162.044,134.734,0.3226182333369354
251192.903,,164.415,130.566,-0.9436354146552886
251292.9,,166.205,133.903,-0.3726250356106784
251392.899,,163.946,133.52,-0.18722815950427166
251492.895,,164.795,133.9,-0.19847216607502444
251592.886,,163.908,134.158,-0.028268616282853987
251692.889,,162.497,134.792,0.2938957700330609
251792.885,,163.745,133.43,-0.17578183945227105
251892.878,,164.039,132.149,-0.5108930365532187
251992.875,,161.704,130.118,-0.7042959758130275
252092.875,,161.015,129.942,-0.6602472916482754
252192.869,,163.137,129.89,-0.927324514119227
252292.869,,161.081,129.808,-0.6956493776854961
252392.866,,161.456,129.324,-0.8529325790136089
252492.86,,161.324,130.782,-0.49162513141732694
252592.853,,160.336,131.529,-0.19407877895776557
252692.854,,161.296,132.048,-0.18604998899468198
252792.848,,161.092,130.655,-0.4872490584824367
252892.845,,158.173,128.876,-0.550630502370113
252992.845,,157.486,130.744,-0.02560923182125017
253092.84,,160.847,127.238,-1.2558845097818792
253192.834,,163.798,131.116,-0.6980855697001936
253292.835,,160.54,133.516,0.2634449486213299
253392.833,,165.091,130.312,-1.039802269935779
253492.83,,166.627,131.413,-0.9644952298949675
253592.824,,164.182,130.321,-0.9235279529833665
253692.82,,163.898,132.951,-0.26790476329823754
253792.818,,163.105,131.891,-0.41940795764985156
253892.813,,163.974,132.941,-0.2753612632715566
253992.811,,164.0,133.172,-0.22207621497581162
254092.808,,165.5,133.103,-0.417874504216514
254192.804,,165.034,133.095,-0.3612955513190319
254292.801,,167.799,133.765,-0.5362603903533117
254392.798,,162.838,135.36,0.4419100624628031
254492.797,,165.788,134.896,-0.022435532323135922
254592.788,,166.651,135.336,-0.021284850198090628
254692.787,,167.242,135.17,-0.12987750412369406
254792.785,,164.331,132.008,-0.5198535782762983
254892.784,,164.374,135.203,0.22918665140176406
254992.781,,164.762,133.679,-0.17455115419220188
255092.773,,166.692,134.589,-0.1919307794436016
255192.768,,165.002,133.098,-0.3363251770967534
255292.768,,164.337,131.617,-0.6024595987768946
255392.763,,164.922,134.057,-0.09679534532610304
255492.76,,166.307,134.547,-0.14708007899123254
255592.759,,167.696,134.769,-0.2609462656118266
255692.755,,167.281,132.211,-0.8109135022975087
255792.754,,164.401,131.219,-0.6937643228700993
255892.747,,164.568,131.774,-0.5812914331291777
255992.743,,165.068,130.861,-0.8547506290615479
256092.745,,164.803,131.407,-0.6920979695536161
256192.74,,163.954,133.671,-0.054269602411849645
256292.739,,171.029,130.847,-1.573657988751984
