Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
1.300001,,1258.867,1140.518,1.300001,-6.379905326,0.109066611,1.300001,6.67680104,-0.0940123142476528,-37.641159278978776,-38.021943781594366,-0.0940123142476528
1.400003,,1252.482,1136.862,1.400003,13.56716883,0.093829353,1.400003,7.894852379,-0.09231270389514572,-35.79401606969908,-41.08226080142579,-0.0923127038951457
1.499998,,1256.293,1145.215,1.499998,35.70145468,0.048592551,1.499998,10.56079276,-0.08841727208541318,-14.29733729030858,-40.26347007812966,-0.0884172720854131
1.6,,1258.668,1209.192,1.6,56.32010282,-0.032300003,1.6,6.751331298,-0.039308221071799626,32.38721924616503,-37.13137701688856,-0.0393082210717996
1.7,,1260.001,1245.614,1.7,71.06933793,-0.1338812,1.7,0.587664931,-0.011418244906154791,73.87067138189455,-35.60697577815606,-0.0114182449061547
1.800003,,1258.26,1247.88,1.800003,76.55133575,-0.206226748,1.800003,1.431682611,-0.008249487387344333,78.43334286974212,-36.15303760834451,-0.0082494873873443
1.900001,,1257.112,1218.776,1.900001,71.74122646,-0.162789568,1.900001,0.285428857,-0.030495293975397585,51.04918252563566,-37.044688778480136,-0.0304952939753975
1.999998,,1258.469,1190.946,1.999998,58.31238835,0.100853249,1.999998,0.302727575,-0.05365487747413733,20.23694842542749,-38.45038674655636,-0.0536548774741373
2.099999,,1251.93,1172.538,2.099999,39.80075753,0.669099139,2.099999,0.936621975,-0.06341568618053729,1.597004934716734,-41.04183977339069,-0.0634156861805372
2.199998,,1251.677,1159.874,2.199998,20.27065873,1.561020098,2.199998,3.097631158,-0.07334400168733618,-10.361502026046344,-43.32683183446076,-0.0733440016873361
2.300001,,1249.437,1143.469,2.300001,3.187129194,2.699268065,2.300001,2.79455386,-0.0848125995948574,-24.14640517746941,-43.90626979897041,-0.0848125995948574
2.399998,,1251.752,1132.537,2.399998,-9.214476126,3.915415704,2.399998,8.592960074,-0.09523851369919914,-38.73418713099891,-43.79696761349433,-0.0952385136991991
2.5,,1249.094,1123.355,2.5,-16.12106375,4.998007264,2.5,2.84068265,-0.10066416138417127,-47.03942260089699,-43.9364799008775,-0.1006641613841712
2.599998,,1250.37,1120.451,2.599998,-18.03047908,5.763825109,2.599998,7.385049449,-0.10390444428449169,-45.39581339922864,-43.31628173305921,-0.1039044442844916
2.700003,,1251.328,1134.78,2.700003,-16.40238593,6.115723009,2.700003,8.610885763,-0.0931394486497545,-38.28158987953719,-41.8518787246045,-0.0931394486497545
2.800001,,1252.232,1134.438,2.800001,-13.12714474,6.058256772,2.800001,64.4833055,-0.09406723354777699,-33.33269829257481,-41.93541223570739,-0.0940672335477769
2.899999,,1248.643,1136.646,2.899999,-9.959212429,5.672157515,2.899999,1.210873609,-0.08969497286253962,-32.797611844983614,-44.69376265415764,-0.0896949728625396
2.999998,,1244.049,1134.938,2.999998,-8.108536835,5.073321837,2.999998,7.440134931,-0.08770635240251781,-33.47450631155039,-47.59281555864083,-0.0877063524025178
3.100001,,1245.785,1135.314,3.100001,-8.082266753,4.379996658,3.100001,0.311409289,-0.08867581484766633,-33.870386286607484,-48.06534245997693,-0.0886758148476663
3.199999,,1245.818,1134.173,3.199999,-9.727856488,3.693557644,3.199999,2.86319169,-0.08961581868298578,-35.77232564371823,-46.93898232825624,-0.0896158186829857
3.299998,,1245.536,1129.001,3.299998,-12.38183515,3.086908249,3.299998,2.79455386,-0.09356212907535397,-38.902901037729336,-46.37327021485185,-0.0935621290753539
3.4,,1245.957,1128.309,3.4,-15.05713775,2.596747414,3.4,1.46329589,-0.09442380435279879,-40.08237094867867,-46.70493109335113,-0.0944238043527987
3.500004,,1245.004,1130.143,3.500004,-16.63633922,2.221978643,3.500004,2.879324563,-0.09225753491555037,-39.188092943512366,-46.9590751740041,-0.0922575349155503
3.600003,,1245.047,1127.227,3.600003,-16.07497426,1.931644324,3.600003,0.293823823,-0.09463096573864274,-40.53314573308206,-46.890799717580144,-0.0946309657386427
3.7,,1244.67,1124.044,3.7,-12.65062727,1.681908655,3.7,2.79447167,-0.09691404147284016,-44.533602216160816,-47.1551854069842,-0.0969140414728401
3.8,,1243.642,1129.694,3.8,-6.249262476,1.435852083,3.8,1.476377953,-0.09162443854421135,-42.3285422077652,-48.06521162099733,-0.0916244385442113
3.899997,,1242.057,1133.874,3.899997,2.445615911,1.176181607,3.899997,1.389613933,-0.08709986739738997,-26.480043381814145,-49.14154041651727,-0.0870998673973899
4.0,,1241.182,1168.171,4.0,12.06269545,0.904477287,4.0,0.0,-0.05882376637753365,-5.176902848690423,-49.78025585571733,-0.0588237663775336
4.100002,,1242.477,1175.792,4.100002,21.00776087,0.630347269,4.100002,1.463783818,-0.05367101362842142,5.789367471321224,-49.57621698743054,-0.0536710136284214
4.200002,,1241.726,1169.817,4.200002,28.03853513,0.360714869,4.200002,0.29378926,-0.05791052132273956,4.992375397570299,-48.30562263012239,-0.0579105213227395
