Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
1694.144023,,779.285,654.765,1694.144023,11.30074639,2.109204953,1694.144023,2.892159053,-0.15978749751374655,7.057426991628296,0.2347087951512114,-0.1597874975137465
1694.244022,,783.932,654.992,1694.244022,9.631038986,1.766054582,1694.244022,8.397457218,-0.16447855171111786,6.925652077063445,2.3011481800110496,-0.1644785517111178
1694.344025,,782.24,653.935,1694.344025,8.63554518,1.561465403,1694.344025,0.0,-0.16402255062384954,6.386463716500642,2.8814154650953463,-0.1640225506238495
1694.444018,,782.041,653.144,1694.444018,8.686747943,1.571988352,1694.444018,18.18658994,-0.16482128174865518,5.649719973885361,1.8003123807339576,-0.1648212817486551
1694.544015,,780.623,652.349,1694.544015,8.585509117,1.551182227,1694.544015,0.0,-0.16432259874484867,4.795854600216564,0.816252046051076,-0.1643225987448486
1694.644019,,780.734,651.534,1694.644019,7.413902129,1.3103991,1694.644019,0.0,-0.16548529973076623,3.3569045986505115,0.4983789651982,-0.1654852997307662
1694.744015,,780.619,649.256,1694.744015,6.033475149,1.026700274,1694.744015,26.7713511,-0.16828055684014873,1.6399366422774215,0.0873040514380842,-0.1682805568401487
1694.844015,,779.439,647.75,1694.844015,5.632554877,0.944305036,1694.844015,0.603007124,-0.16895356788664664,0.9239113743244556,-0.2851968208596906,-0.1689535678866466
1694.944008,,779.612,650.199,1694.944008,5.823518276,0.983550931,1694.944008,0.0,-0.1659966752692365,1.525595392079804,0.2107146994421835,-0.1659966752692365
1695.044007,,782.47,649.289,1695.044007,5.64566687,0.946999751,1695.044007,1.429903769,-0.1702058864876609,2.1606935976953565,1.1984825571397673,-0.1702058864876609
1695.14401,,781.083,649.619,1695.14401,5.090068315,0.832815763,1695.14401,1.400428419,-0.16830989792378012,1.8250421643833816,1.551722186601548,-0.1683098979237801
1695.244004,,780.815,648.568,1695.244004,4.5627243,0.724438515,1695.244004,1.469584291,-0.16937046547517665,0.9464752702063404,1.1636729598922575,-0.1693704654751766
1695.344006,,781.19,647.742,1695.344006,4.236799103,0.657455909,1695.344006,0.0,-0.17082655947976816,0.2919606849018367,0.6778998064715307,-0.1708265594797681
1695.444003,,780.456,647.893,1695.444003,4.091187001,0.627530399,1695.444003,1.510208881,-0.16985326527055974,-0.0360515549655024,0.4119719796671114,-0.1698532652705597
1695.544004,,780.485,647.441,1695.544004,3.901294121,0.588504512,1695.544004,0.301512553,-0.17046323760226012,-0.1476728485580979,0.549100515379098,-0.1704632376022601
1695.644003,,780.941,647.405,1695.644003,3.62296885,0.531304418,1695.644003,1.485979045,-0.17099371143274594,-0.0047136202551407,1.11559705560643,-0.1709937114327459
1695.744,,781.406,647.58,1695.744,3.565773927,0.519549988,1695.744,1.442021992,-0.17126308218774863,0.0554478170137055,1.278401508304878,-0.1712630821877486
1695.843998,,780.48,647.658,1695.843998,3.809542924,0.56964824,1695.843998,3.190441636,-0.170179889298893,-0.5140162512586709,0.2048173084235517,-0.170179889298893
1695.94399,,778.804,645.887,1695.94399,3.994839442,0.607729504,1695.94399,1.41752285,-0.17066810134513952,-1.4191028703564486,-1.2324762033875578,-0.1706681013451395
1696.043988,,777.896,645.265,1696.043988,3.778308582,0.563229106,1696.043988,1.525251153,-0.1704996554809383,-1.8199565875481136,-1.4429244770473404,-0.1704996554809383
1696.143984,,779.408,646.522,1696.143984,3.297229613,0.464360031,1696.143984,1.583785151,-0.17049606881120025,-1.7768220494615483,-0.7466398094981841,-0.1704960688112002
1696.243974,,780.551,645.687,1696.243974,3.094186996,0.422631672,1696.243974,1.635725508,-0.17278051017806656,-2.036257153049587,-0.8186615764918985,-0.1727805101780665
1696.343974,,776.214,643.985,1696.343974,3.278123427,0.460433418,1696.343974,1.448706695,-0.1703512175765962,-2.5581002242551096,-1.7208322774370417,-0.1703512175765962
1696.443965,,779.134,646.204,1696.443965,3.312580889,0.467514952,1696.443965,4.452365178,-0.1706125005454775,-2.5769283477840648,-1.832341295780455,-0.1706125005454775
1696.543962,,780.184,645.052,1696.543962,2.98386764,0.39995936,1696.543962,4.205645703,-0.17320529516114141,-1.7923612055909883,-0.3977404781508478,-0.1732052951611414
1696.643958,,780.323,647.151,1696.643958,2.634587786,0.328177016,1696.643958,0.311057142,-0.17066266148761478,-0.5974531043598603,1.6942882199410316,-0.1706626614876147
1696.74395,,783.974,648.185,1696.74395,2.614344495,0.32401671,1696.74395,0.994774879,-0.17320599917854432,0.4868915584013351,3.13604856462748,-0.1732059991785443
1696.843948,,783.296,648.584,1696.843948,3.075680906,0.418828388,1696.843948,0.301656477,-0.17198096249693615,1.13980808026859,3.309842799661227,-0.1719809624969361
1696.943943,,782.186,648.723,1696.943943,3.651526009,0.537173351,1696.943943,0.301773517,-0.17062821374967088,1.2569259917675046,2.7216226685115497,-0.1706282137496708
1697.043937,,782.666,648.707,1697.043937,3.650143513,0.536889227,1697.043937,0.310932792,-0.17115730081541813,0.9063491772241462,2.3200535657395687,-0.1711573008154181
1697.143929,,781.684,647.641,1697.143929,3.160064579,0.436170522,1697.143929,0.304839563,-0.1714797795528628,0.3013273937164238,2.1708625739739897,-0.1714797795528628
1697.243927,,782.094,647.295,1697.243927,2.973816669,0.397893732,1697.243927,1.182460935,-0.17235651980452488,-0.34488262490524,1.5605565731471938,-0.1723565198045248
1697.34392,,779.885,646.324,1697.34392,3.154265621,0.434978747,1697.34392,0.0,-0.17125730075588072,-1.010896624592164,0.4692790118707253,-0.1712573007558807
1697.443918,,779.929,646.284,1697.443918,2.955485179,0.394126331,1697.443918,0.292866719,-0.17135534131953034,-1.699122799302644,-0.1759640169613472,-0.1713553413195303
1697.543915,,779.913,644.929,1697.543915,2.286671268,0.256674858,1697.543915,0.301854598,-0.17307571485537493,-2.22640855328417,0.0013170545573206,-0.1730757148553749
1697.643907,,779.821,644.72,1697.643907,1.878491413,0.172787665,1697.643907,0.0,-0.17324616803086862,-2.600728732929943,0.0867361080962323,-0.1732461680308686
1697.743899,,779.492,644.971,1697.743899,1.961081962,0.189761284,1697.743899,0.301791531,-0.17257521565327158,-3.135519117149856,-0.6984698792109083,-0.1725752156532715
1697.843898,,778.463,643.679,1697.843898,2.074083168,0.212984757,1697.843898,3.170350722,-0.17314117690885758,-3.5901329077879702,-1.4875171348366878,-0.1731411769088575
1697.943889,,778.473,644.186,1697.943889,2.044283188,0.206860406,1697.943889,2.247947399,-0.17250052346067227,-3.090652954590896,-0.8114489078438734,-0.1725005234606722
1698.043887,,781.401,645.783,1698.043887,2.125890761,0.223632009,1698.043887,1.876641748,-0.17355749480740357,-1.6853345127752846,0.9720089299691632,-0.1735574948074035
1698.143883,,781.45,647.28,1698.143883,2.470845146,0.294525403,1698.143883,5.885098542,-0.17169364642651488,-0.7793157094250313,1.7177063773153234,-0.1716936464265148
1698.24388,,780.324,645.872,1698.24388,3.055079213,0.414594426,1698.24388,8.431585556,-0.1723027870474316,-1.1965648461188083,0.3745704813906538,-0.1723027870474316
1698.343874,,778.219,645.181,1698.343874,3.652467195,0.537366779,1698.343874,3.811293533,-0.17095187858430597,-2.089178288172623,-1.568073816167734,-0.1709518785843059
1698.443867,,777.338,645.625,1698.443867,3.836899672,0.575270469,1698.443867,1.450508294,-0.16944109254918707,-2.4363331194773568,-2.2536888677634006,-0.169441092549187
1698.543862,,778.397,644.509,1698.543862,3.621357792,0.530973321,1698.543862,1.908012883,-0.17200477391356855,-2.3532300175328427,-1.8474570917095248,-0.1720047739135685
1698.643857,,778.069,645.698,1698.643857,3.654098131,0.537701961,1698.643857,2.664978215,-0.1701275850856415,-2.27591874324453,-1.7372604930626747,-0.1701275850856415
1698.743851,,777.299,645.414,1698.743851,4.400215192,0.691040411,1698.743851,2.150191376,-0.1696708731131778,-1.9129601260205649,-2.263153230396624,-0.1696708731131778
1698.843845,,777.625,646.249,1698.843845,5.561090144,0.929617942,1698.843845,2.149993044,-0.16894518566146918,-0.8780209904355719,-2.486481180863721,-0.1689451856614691
1698.943845,,777.788,647.97,1698.943845,6.253487575,1.071916188,1698.943845,1.779622785,-0.1669066635124224,0.2453532668818053,-1.880741628800172,-0.1669066635124224
1699.043838,,778.565,648.269,1699.043838,5.993145891,1.018411996,1699.043838,0.593451312,-0.16735404237282697,0.5553402658384899,-1.113208154661432,-0.1673540423728269
1699.143835,,779.405,647.249,1699.143835,5.490253261,0.915059881,1699.143835,2.112196392,-0.16956011316324626,0.2548918619613859,-0.8744355308291287,-0.1695601131632462
1699.243828,,778.852,647.757,1699.243828,5.424075356,0.901459311,1699.243828,0.641452989,-0.16831824274701745,0.2254560888949336,-0.783242388162497,-0.1683182427470174
1699.34382,,778.836,647.898,1699.34382,5.209739101,0.857409937,1699.34382,3.34308104,-0.16812011771412722,0.4745307721393838,-0.1951448547467412,-0.1681201177141272
1699.443815,,781.647,648.216,1699.443815,4.325822996,0.675751679,1699.443815,1.495454745,-0.17070493458044364,0.3039080177580257,0.6518820919095036,-0.1707049345804436
