Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,Unnamed: 12
19.899897,,1143.806,1163.275,19.899897,-47.01605389,-0.632087492,19.899897,0.0,0.017021243112905555,-33.44301713,-13.78078486,
19.999899,,1141.105,1156.134,19.999899,-55.57683676,-0.819012552,19.999899,0.313136038,0.013170567125724623,-42.15455159,-14.59628192,
20.099891,,1143.44,1151.249,20.099891,-61.70086817,-0.952731039,20.099891,1.634420227,0.006829392010074834,-48.15318198,-14.61656602,
20.199889,,1141.752,1143.976,20.199889,-66.51650671,-1.057880712,20.199889,1.552571271,0.001947883603444671,-52.67742621,-14.73150828,
20.299887,,1142.684,1140.747,20.299887,-71.98613653,-1.177310313,20.299887,1.557129121,-0.0016951318124695,-58.03825818,-15.01378407,
20.399882,,1141.814,1131.729,20.399882,-78.51613237,-1.319893051,20.399882,0.0,-0.008832436806695342,-64.55558066,-13.79520304,
20.499878,,1145.329,1126.004,20.499878,-85.94617079,-1.482128257,20.499878,0.303655982,-0.01687288106736147,-71.83115474,-11.18290995,
20.599879,,1148.384,1117.716,20.599879,-94.0746043,-1.659612949,20.599879,1.566781721,-0.02670535291331133,-79.73259272,-9.949482569,
20.699874,,1144.744,1108.889,20.699874,-101.7214769,-1.826582738,20.699874,0.0,-0.03132141334656484,-87.30026074,-10.83066766,
20.79987,,1145.048,1103.768,20.79987,-107.0328269,-1.942556294,20.79987,1.549062172,-0.036050890443020706,-92.60643193,-10.83874628,
20.899864,,1148.517,1103.574,20.899864,-108.7934582,-1.980999754,20.899864,0.302976538,-0.03913133196983587,-94.14600349,-8.443033787,
20.999862,,1150.557,1103.227,20.999862,-106.3353241,-1.92732629,20.999862,3.140971842,-0.041136597317646954,-91.42183142,-6.301868466,
21.099857,,1149.201,1112.146,21.099857,-99.27149474,-1.773087274,21.099857,4.785983985,-0.03224414179938937,-84.37337678,-6.690149693,
21.199857,,1147.757,1123.864,21.199857,-87.92723795,-1.525384943,21.199857,1.599243919,-0.020817124182209323,-73.07214621,-8.193959507,
21.299856,,1147.114,1134.907,21.299856,-73.73430732,-1.215481697,21.299856,0.0,-0.010641488117135792,-58.73470376,-8.987222795,
21.399852,,1146.952,1150.645,21.399852,-60.47749756,-0.92601869,21.399852,0.29477642,0.003219838319301927,-45.31922805,-9.84509983,
21.499849,,1143.635,1158.407,21.499849,-53.46418809,-0.772882778,21.499849,1.599486272,0.012916708565232731,-38.19846272,-11.78567315,
21.599844,,1142.669,1153.412,21.599844,-54.46038365,-0.79463475,21.599844,1.679280078,0.009401672750376476,-39.22621256,-13.42610421,
21.699836,,1142.787,1152.094,21.699836,-59.53860613,-0.905517955,21.699836,1.59963172,0.008144124845662416,-44.41801986,-12.91312306,
21.799837,,1145.078,1145.645,21.799837,-63.73718162,-0.99719403,21.799837,3.239253009,0.0004951627749376088,-48.44548407,-11.03940417,
21.899834,,1144.694,1142.084,21.899834,-66.41579805,-1.055681734,21.899834,5.948987272,-0.0022800853328486916,-50.75309536,-10.49775299,
21.999827,,1144.262,1141.042,21.999827,-71.06426088,-1.157181119,21.999827,4.799186099,-0.0028140408402970887,-55.24056865,-12.28187765,
22.099824,,1140.611,1129.895,22.099824,-78.87318483,-1.327689306,22.099824,1.762341142,-0.009394964628607054,-63.15627726,-14.35744529,
22.199823,,1140.423,1124.417,22.199823,-84.16051762,-1.443138444,22.199823,4.609615277,-0.014035143100411063,-68.62769069,-14.64117954,
22.299815,,1142.499,1130.183,22.299815,-79.91392769,-1.350413971,22.299815,1.548380426,-0.010779878144313502,-64.3194185,-13.96654083,
22.399816,,1140.366,1141.219,22.399816,-66.80885514,-1.064264152,22.399816,17.27089403,0.0007480054649121997,-50.81996736,-14.44805686,
22.499812,,1139.511,1156.653,22.499812,-53.50966861,-0.773875847,22.499812,3.155047329,0.015043294887017373,-37.25314093,-15.96978648,
22.599808,,1138.447,1161.354,22.599808,-47.88763151,-0.651118427,22.599808,0.303637578,0.0201212704675757,-31.75386688,-16.49301079,
22.699804,,1140.051,1158.574,22.699804,-49.59404879,-0.688378121,22.699804,1.852230305,0.016247518751354228,-33.59522168,-15.32925694,
22.799799,,1141.175,1155.499,22.799799,-52.97903242,-0.762289383,22.799799,1.619170984,0.012551974938112095,-36.79145774,-14.10888227,
22.899797,,1140.175,1152.244,22.899797,-56.10157768,-0.830470292,22.899797,25.96049094,0.01058521718157297,-39.61235432,-14.54617257,
22.999791,,1138.36,1146.919,22.999791,-62.5801947,-0.971931171,22.999791,3.262937413,0.007518711128289994,-45.98568135,-16.47478677,
23.099788,,1137.553,1135.111,23.099788,-73.68309831,-1.214363546,23.099788,52.36990171,-0.002146713164133897,-57.1312726,-18.09161808,
23.199786,,1136.169,1122.589,23.199786,-83.83006269,-1.435922946,23.199786,10.03621146,-0.011952447215159147,-67.3311658,-17.84777683,
23.299776,,1138.148,1120.918,23.299776,-87.40006519,-1.513874103,23.299776,1.667636675,-0.01513862871963929,-70.83896951,-16.48450478,
23.399772,,1138.953,1124.224,23.399772,-85.60030221,-1.474576202,23.399772,6.670976117,-0.012932052507873496,-68.73986136,-16.59668355,
23.499768,,1134.918,1122.628,23.499768,-83.2111868,-1.422409765,23.499768,3.254157214,-0.010828976190350285,-66.13977138,-19.18937465,
23.599765,,1132.55,1125.748,23.599765,-82.92629515,-1.416189143,23.599765,19.39831399,-0.0060059158536046155,-66.05913736,-21.88213793,
23.699763,,1132.42,1122.364,23.699763,-84.91977037,-1.45971676,23.699763,14.14441815,-0.008880097490330478,-68.17869061,-22.05169576,
23.799757,,1134.173,1119.581,23.799757,-88.10007492,-1.529158845,23.799757,2.249431377,-0.012865762101548968,-70.98894445,-20.44698307,
23.899752,,1134.217,1115.301,23.899752,-91.07170684,-1.594044555,23.899752,17.23614137,-0.016677584624459132,-73.64223865,-19.85118193,
23.999751,,1133.767,1115.144,23.999751,-93.03058767,-1.636816802,23.999751,4.720235065,-0.0164257735495918,-75.74224906,-20.98590746,
24.099747,,1131.995,1115.853,24.099747,-92.21961317,-1.619109139,24.099747,1.570105197,-0.014259780299382794,-75.05849785,-21.73328678,
24.199749,,1133.297,1118.905,24.199749,-85.62067821,-1.475021112,24.199749,8.881548125,-0.012699230651806236,-68.23958316,-20.47873726,
24.29974,,1136.691,1132.823,24.29974,-74.83373256,-1.239487694,24.29974,1.552571271,-0.0034028597041763664,-57.11255067,-18.15552663,
24.399739,,1137.926,1139.658,24.399739,-68.65793993,-1.104638998,24.399739,4.711600573,0.001522067340055479,-50.6346689,-16.05177098,
24.49974,,1139.197,1133.118,24.49974,-73.38451323,-1.207843928,24.49974,19.43126627,-0.005336214895228789,-55.20175251,-13.8798355,
24.599734,,1142.532,1122.893,24.599734,-83.83312111,-1.435989727,24.599734,29.15587095,-0.017189015274845603,-65.75200242,-11.71024111,
24.69973,,1142.708,1116.018,24.69973,-89.53465027,-1.560482859,24.69973,8.725768861,-0.023356798062147157,-71.53832285,-11.41928456,
24.799731,,1139.488,1121.421,24.799731,-86.86091246,-1.50210168,24.799731,1.867501416,-0.015855366620798117,-68.61753922,-13.9475801,
24.899729,,1136.586,1123.937,24.899729,-81.12331022,-1.37682089,24.899729,6.28909049,-0.011128942288573073,-62.58788645,-17.08064298,
24.999722,,1134.999,1128.27,24.999722,-79.06219947,-1.331816449,24.999722,1.599098542,-0.005928639584704517,-60.54153884,-18.1057301,
25.099721,,1137.026,1123.975,25.099721,-82.19625116,-1.400248602,25.099721,1.619221585,-0.011478189592850258,-63.79414131,-17.10252615,
25.199718,,1137.58,1117.802,25.199718,-87.12623917,-1.5078951,25.199718,3.341511125,-0.01738602999349498,-68.66314864,-15.82443933,
25.299714,,1138.024,1115.96,25.299714,-90.89475514,-1.590180807,25.299714,9.659997693,-0.019387991817395638,-72.16963268,-14.9242168,
25.399709,,1139.079,1111.876,25.399709,-94.04197905,-1.658900576,25.399709,1.57005762,-0.0238815745001005,-74.99496668,-14.11035567,
25.499706,,1140.23,1107.936,25.499706,-97.67256338,-1.73817454,25.499706,1.619170984,-0.028322356015891614,-78.52976928,-13.56100619,
25.599705,,1139.646,1106.809,25.599705,-99.57298077,-1.779670234,25.599705,3.243411064,-0.02881333326313609,-80.56409444,-13.42587261,
25.699705,,1138.995,1110.359,25.699705,-94.95658173,-1.678870964,25.699705,6.308182971,-0.025141462429597996,-75.92437102,-13.23979309,
25.799697,,1140.917,1122.611,25.799697,-81.67553081,-1.388878651,25.799697,3.150277583,-0.01604498837338721,-62.35773112,-13.02358439,
25.899694,,1139.102,1143.208,25.899694,-64.19251143,-1.007136176,25.899694,1.898398695,0.0036045937940588236,-44.64741187,-13.41281185,
25.999697,,1139.256,1153.876,25.999697,-50.29028093,-0.703580379,25.999697,6.460139518,0.012832936583173483,-30.78030674,-13.96443244,
26.099692,,1138.896,1161.948,26.099692,-43.96927668,-0.565560982,26.099692,6.183729741,0.02024065410713545,-24.45226088,-13.19556007,
26.199687,,1142.379,1161.267,26.199687,-43.65539496,-0.558707361,26.199687,0.0,0.01653391737768302,-23.77537315,-10.94706011,
26.299686,,1143.509,1157.627,26.299686,-46.63628839,-0.623795296,26.299686,3.009314711,0.012346208031593925,-26.54822753,-8.909944304,
26.399682,,1144.697,1154.225,26.399682,-52.2435028,-0.746229062,26.399682,3.017076296,0.008323600044378574,-32.45202329,-8.173400199,
26.499678,,1144.24,1145.622,26.499678,-59.72645714,-0.90961969,26.499678,0.0,0.0012077885758233079,-39.82661927,-7.893709451,
26.599674,,1145.324,1135.437,26.599674,-67.37108447,-1.076540454,26.599674,0.299069964,-0.00863249176652211,-46.69715705,-7.109603507,
26.699672,,1146.404,1127.515,26.699672,-76.74786989,-1.281282964,26.699672,3.154664922,-0.016476739439150505,-55.88792307,-6.293442804,
26.799673,,1146.239,1120.654,26.799673,-88.98251945,-1.548427059,26.799673,4.820438576,-0.022320824889050222,-68.62031558,-6.093643413,
26.899665,,1145.895,1112.271,26.899665,-91.71204048,-1.608026268,26.899665,1.736037543,-0.029343002631131147,-71.42331466,-5.973626757,
26.99966,,1146.866,1128.666,26.99966,-66.81339343,-1.064363246,26.99966,1.524643112,-0.015869334342460274,-46.28440324,-5.364870801,
27.099657,,1147.494,1193.644,27.099657,-19.7440027,-0.03660109,27.099657,1.673009201,0.040218075214336714,1.048419034,-5.005490871,
27.199659,,1145.727,1223.26,27.199659,19.93767575,0.829850053,27.199659,3.327237307,0.06767144354632465,41.30518104,-5.851331402,
27.299657,,1144.828,1237.021,27.299657,33.85475459,1.133730064,27.299657,5.090982486,0.08053000101325264,55.3392719,-7.545002533,
27.399654,,1142.301,1232.055,27.399654,29.85355064,1.046363605,27.399654,4.58793179,0.07857298557910755,50.58437145,-9.086955466,
27.499648,,1141.843,1228.29,27.499648,22.22624687,0.879821101,27.499648,3.596951481,0.07570830665862109,42.71983154,-10.28588682,
27.599646,,1140.575,1220.382,27.599646,16.80185488,0.76137927,27.599646,1.702314444,0.06997084803717424,38.0524537,-11.41909752,
27.699643,,1139.142,1216.084,27.699643,13.96704726,0.699481125,27.699643,1.649221853,0.06754381806657994,35.60072077,-12.00854578,
27.799637,,1140.818,1216.831,27.799637,12.36985516,0.664606367,27.799637,0.0,0.06663026004147894,33.64553032,-11.23179844,
27.899636,,1141.726,1214.869,27.899636,10.12493825,0.615588511,27.899636,0.924585391,0.06406353188067872,31.39537877,-9.407507623,
27.99963,,1144.093,1208.566,27.99963,7.185529138,0.551406387,27.99963,6.010542916,0.05635293634346155,28.90784756,-7.861341174,
28.099625,,1143.947,1206.922,28.099625,3.589352215,0.472883711,28.099625,0.293258022,0.055050627345497774,25.44218002,-7.161840434,
28.199623,,1144.927,1201.984,28.199623,-3.454525089,0.319080349,28.199623,1.571433465,0.049834618276973136,18.38718403,-6.544548845,
28.299621,,1145.572,1186.367,28.299621,-15.47577933,0.056595749,28.299621,1.787158405,0.03561103099586938,6.610520197,-5.446945701,
28.39962,,1146.802,1173.131,28.39962,-29.25053474,-0.244176623,28.39962,1.571480259,0.022958627557329147,-7.057210395,-4.535257153,
28.499617,,1147.197,1162.948,28.499617,-41.28732245,-0.507000397,28.499617,6.685824898,0.013729987090273253,-19.16359047,-4.437869212,
28.599613,,1145.673,1151.942,28.599613,-51.0871765,-0.720980628,28.599613,1.593770271,0.005471892939782997,-28.76435173,-4.489912255,
28.699608,,1147.654,1142.768,28.699608,-58.9361794,-0.892363942,28.699608,1.610264211,-0.004257380708819877,-36.33809265,-3.856399963,
28.799601,,1147.916,1138.132,28.799601,-65.37745566,-1.033009484,28.799601,0.0,-0.008523271737653172,-42.77945626,-3.000691785,
28.8996,,1148.031,1130.985,28.8996,-72.05026524,-1.178710566,28.8996,8.63845807,-0.01484803110717398,-49.45362027,-2.8504382,
28.999595,,1147.257,1122.273,28.999595,-79.80997487,-1.348144157,28.999595,3.320065675,-0.02177716065362874,-56.99553727,-3.268995608,
29.099592,,1147.606,1114.364,29.099592,-87.85375398,-1.523780417,29.099592,1.657683392,-0.0289663874186785,-64.86141846,-3.361800137,
29.199588,,1147.845,1107.29,29.199588,-95.59237143,-1.69275346,29.199588,1.638113052,-0.035331425410225305,-72.62078772,-2.767152526,
29.299588,,1148.469,1099.806,29.299588,-102.7071551,-1.848105065,29.299588,1.545978562,-0.04237206228465897,-79.7329287,-2.015823875,
29.399584,,1148.607,1093.782,29.399584,-107.8608282,-1.960635736,29.399584,1.575091779,-0.04773173069640012,-84.65000853,-1.827097155,
29.499579,,1148.661,1091.415,29.499579,-110.5151811,-2.018593646,29.499579,0.0,-0.04983715822161638,-87.05079721,-2.209423289,
29.599576,,1147.615,1089.272,29.599576,-112.9718893,-2.072235974,29.599576,0.0,-0.05083847806102227,-89.5445578,-2.44362253,
29.699573,,1147.601,1086.2,29.699573,-116.625092,-2.152003811,29.699573,1.623348921,-0.05350378746620128,-93.23986461,-2.252470229,
29.799568,,1148.857,1084.501,29.799568,-117.4196997,-2.169354104,29.799568,1.853632114,-0.056017415570432175,-93.82068144,-2.246499222,
29.899562,,1147.542,1086.394,29.899562,-110.9697338,-2.028518822,29.899562,3.300566345,-0.053286067089483365,-87.28130173,-2.486951923,
29.999563,,1147.398,1107.305,29.999563,-100.302751,-1.795604799,29.999563,0.0,-0.0349425395547141,-76.56046547,-2.019843643,
30.099561,,1149.383,1109.185,30.099561,-90.44143285,-1.580282496,30.099561,1.528336231,-0.03497354667678232,-66.36187236,-0.898321955,
30.199557,,1149.928,1118.715,30.199557,-79.86266165,-1.349294575,30.199557,1.529399237,-0.02714343854571781,-55.75110809,-0.664389353,
30.299548,,1147.905,1138.345,30.299548,-66.06143489,-1.0479442,30.299548,0.597658291,-0.008328215313984994,-42.22249763,-1.70158035,
30.399546,,1146.512,1148.757,30.399546,-52.32619557,-0.748034663,30.399546,2.95868625,0.0019581129547707465,-28.22985555,-2.518082306,
30.499545,,1148.074,1155.449,30.499545,-43.44255456,-0.554059982,30.499545,6.636863871,0.006423801950048515,-18.93990042,-2.464479784,
30.599539,,1147.516,1161.024,30.599539,-41.71907247,-0.516427677,30.599539,3.187246425,0.0117715134255207,-17.28232307,-2.459354183,
30.699536,,1146.313,1155.084,30.699536,-46.44762035,-0.619675722,30.699536,9.562033373,0.0076514878571559055,-22.02705458,-2.696318437,
30.799533,,1146.865,1147.197,30.799533,-51.91983317,-0.739161722,30.799533,6.404026066,0.0002894848129464932,-27.34264247,-2.447581888,
30.899531,,1148.188,1151.127,30.899531,-50.0821864,-0.699036626,30.899531,1.851674673,0.0025596853476955433,-25.55381175,-1.970032257,
30.999527,,1147.558,1163.475,30.999527,-37.93920286,-0.433894063,30.999527,6.556079234,0.013870322894354723,-13.33509637,-1.98816342,
31.099522,,1146.47,1178.659,31.099522,-20.33964716,-0.049607012,31.099522,0.596750645,0.02807661779200509,4.62899739,-1.989853207,
31.199514,,1148.459,1194.313,31.199514,-6.801899023,0.245990296,31.199514,3.187834713,0.03992654504862606,18.35932631,-1.229471501,
31.299517,,1149.472,1196.494,31.299517,-5.219183508,0.280548957,31.299517,3.245799254,0.040907477520113526,19.93781325,-0.229264673,
31.399507,,1148.992,1183.263,31.399507,-15.54593606,0.055063874,31.399507,1.656991187,0.029827013591043245,9.659984999,0.364137696,
31.499506,,1149.844,1169.353,31.499506,-30.86193997,-0.279361725,31.499506,1.657249406,0.0169666493889606,-5.601289799,0.88328748,
31.599503,,1150.855,1155.36,31.599503,-45.20712636,-0.592589482,31.599503,3.265010875,0.003914480972841828,-19.83224751,1.48800091,
31.699498,,1150.313,1143.032,31.699498,-57.23900275,-0.855306017,31.699498,3.794266059,-0.006329581600834013,-31.63201265,1.562396602,
31.799495,,1150.116,1131.652,31.799495,-67.56034784,-1.080673028,31.799495,1.272103352,-0.016054032810603403,-41.83583785,1.052214145,
31.899494,,1149.46,1123.56,31.899494,-76.69808999,-1.280196018,31.899494,3.237773875,-0.022532319523950455,-50.98029781,0.93452765,
31.999487,,1150.38,1115.201,31.999487,-84.95821238,-1.460556143,31.999487,3.424815565,-0.03058032997792041,-59.13307876,1.708308638,
32.099484,,1151.796,1106.604,32.099484,-91.96182054,-1.613480226,32.099484,1.787691757,-0.03923611472864987,-65.97017489,2.526913675,
32.199479,,1150.104,1104.097,32.199479,-96.76727094,-1.71840744,32.199479,0.598300647,-0.040002469341903046,-70.69334042,2.347012794,
32.299475,,1150.43,1099.844,32.299475,-98.7348603,-1.761369838,32.299475,1.605930204,-0.04397138461271004,-72.62593192,1.155351275,
32.399472,,1147.649,1101.114,32.399472,-98.06776384,-1.746803759,32.399472,2.366401451,-0.040548111835587236,-71.9193446,-0.291135348,
32.499464,,1147.26,1104.531,32.499464,-95.71284213,-1.695383943,32.499464,2.287846578,-0.0372443909837352,-69.46049667,-1.336922847,
32.599465,,1146.717,1105.186,32.599465,-92.60545141,-1.627533934,32.599465,1.842684121,-0.03621730557757509,-66.24854596,-1.735485121,
32.699459,,1146.456,1109.939,32.699459,-89.37782239,-1.557058516,32.699459,0.635991119,-0.031852072822681224,-63.00371114,-1.554083694,
32.799458,,1147.073,1113.507,32.799458,-86.43146534,-1.492724684,32.799458,2.151740361,-0.029262305014589332,-59.95061047,-1.187724934,
32.899454,,1146.987,1113.549,32.899454,-83.49961472,-1.428707601,32.899454,2.988737123,-0.02915290234326989,-56.82576458,-1.233021979,
32.999446,,1146.151,1119.256,32.999446,-80.11968481,-1.354906687,32.999446,4.607338928,-0.023465494511630648,-53.38061447,-2.021279354,
33.099446,,1143.965,1123.912,33.099446,-75.90877665,-1.262961327,33.099446,6.637680439,-0.017529382454882697,-49.17995814,-3.398122966,
33.199438,,1143.862,1126.648,33.199438,-69.5644407,-1.124432481,33.199438,1.963162436,-0.015049018150791064,-42.88784376,-4.854044257,
33.299435,,1142.006,1138.436,33.299435,-60.60389729,-0.928778633,33.299435,0.308223571,-0.003126078146699898,-33.8947697,-5.591397175,
33.399431,,1142.248,1146.931,33.399431,-52.1966746,-0.745206567,33.399431,6.729229473,0.0040998101988359735,-25.10443589,-5.122655129,
33.499428,,1143.683,1147.307,33.499428,-48.76936296,-0.670371071,33.499428,3.65242265,0.003168710210783953,-21.39679826,-4.313954633,
33.599422,,1143.228,1149.871,33.599422,-50.36469863,-0.705205293,33.599422,7.996593179,0.005810739415059839,-23.24704861,-4.792056132,
33.699418,,1140.304,1147.987,33.699418,-50.06997149,-0.698769913,33.699418,18.56082263,0.006737676970351759,-23.15028366,-6.813021797,
33.799414,,1138.483,1154.413,33.799414,-39.58193934,-0.469763284,33.799414,10.0469825,0.013992303793732593,-12.47177007,-8.90939677,
33.899412,,1138.143,1179.944,33.899412,-20.38151261,-0.050521146,33.899412,4.972458499,0.03672737081368504,6.946358612,-9.86506083,
33.999407,,1137.019,1193.257,33.999407,-4.458882798,0.297150155,33.999407,4.779840545,0.049460914901158254,23.05142184,-9.83763999,
34.099403,,1138.054,1196.747,34.099403,-0.243314153,0.389197277,34.099403,1.656892348,0.051573123946666834,27.40504267,-9.555362952,
34.199402,,1137.616,1191.872,34.199402,-4.589150995,0.294305744,34.199402,10.51445127,0.04769271880845565,22.95884219,-9.484704156,
